entry_id,formula,band_gap,avg_atomic_number,avg_atomic_mass,ntypes,a,b,c,volume,density,c_over_a,b_over_a
20235,MgTe,2.458,32.0,75.9525,2.0,4.598379037666426,4.598379037666426,4.598379037666426,68.75421092936342,3.668781647766167,1.0,1.0
5404,FeO,0.0,17.0,35.9222,2.0,3.0266404692212783,3.0266404692212783,3.0266404692212783,19.605029781345646,6.085195198052256,1.0,1.0
8121,HoS,0.0,41.5,98.49766,2.0,3.8791156766977184,3.8791156766977184,3.8791156766977184,41.274630497812986,7.925411355814084,1.0,1.0
18905,ZrS,0.0,28.0,61.6445,2.0,3.707003057729788,3.707003057729788,3.707003057729788,36.02083988941967,5.683548798322486,1.0,1.0
8169,ErTe,0.0,60.0,147.4295,2.0,4.311816943522765,4.311816943522765,4.311816943522765,56.684712265662924,8.637688536337073,1.0,1.0
4138,ScS,0.0,18.5,38.510456,2.0,3.6838410680052416,3.6838410680052416,3.6838410680052416,35.34985670257193,3.618012785057314,1.0,1.0
22268,CrTe,0.0,38.0,89.79804999999999,2.0,4.399550510291705,4.399550510291705,4.399550510291705,60.21572594855825,4.952632156763088,1.0,1.0
5632,AlO,0.0,10.5,21.4904693,2.0,3.1365489046482278,3.1365489046482278,3.1365489046482278,21.819319028933588,3.2710245296614984,1.0,1.0
5181,CaO,3.687,14.0,28.038700000000002,2.0,3.378556200509324,3.378556200509324,3.378556200509324,27.269579737999994,3.4147469259929237,1.0,1.0
8001,GeTe,0.753,42.0,100.12,2.0,4.2051816193497515,4.2051816193497515,4.326069763620786,54.834044410735444,6.063866831888155,1.0287474252514512,1.0
5611,PdO,0.0,27.0,61.2097,2.0,2.79185,2.79185,2.797018,21.80115100340811,9.32437908723106,1.0018511023156689,1.0
22298,SrO,2.792,23.0,51.8097,2.0,3.100712,3.100712,3.100712,29.81153167494015,5.771728332318049,1.0,1.0
4671,PaO,0.0,49.5,123.51764,2.0,3.50004138815786,3.50004138815786,3.50004138815786,30.31827877597182,13.530178836098605,1.0,1.0
5183,BaO,2.111,32.0,76.6632,2.0,3.9203385878273322,3.9203385878273322,3.9203385878273322,42.60452563832762,5.975996063380874,1.0,1.0
6095,ThS,0.0,53.0,132.05153,2.0,4.039073130097052,4.039073130097052,4.039073130097052,46.59401674903486,9.412226718152754,1.0,1.0
30819,NdTe,0.0,56.0,135.921,2.0,4.494988712548453,4.494988712548453,4.494988712548453,64.22007651701182,7.029020923912697,1.0,1.0
6118,CdTe,0.874,50.0,120.0055,2.0,4.649714989980568,4.649714989980568,4.649714989980568,71.08271404003774,5.606815213134291,1.0,1.0
11517,TaO,0.0,40.5,98.47364,2.0,3.1647044824615143,3.1647044824615143,3.1647044824615143,22.412199967852615,14.591992460651827,1.0,1.0
7682,Te,0.0,52.0,127.6,1.0,3.078524,5.024957051388002,5.024957051388002,68.70500105637352,6.167958138020759,1.6322617758991005,1.6322617758991005
6096,US,0.0,54.0,135.046955,2.0,3.8566296810559866,3.8566296810559866,3.8566296810559866,40.5610155448114,11.057452181808966,1.0,1.0
14050,PrS,0.0,37.5,86.486325,2.0,4.100164327564445,4.100164327564445,4.100164327564445,48.74036652254808,5.893017711443526,1.0,1.0
18158,TmTe,0.0,60.5,148.26710500000002,2.0,4.297099222979148,4.297099222979148,4.297099222979148,56.1062377935648,8.776326133077578,1.0,1.0
5081,ThSe,0.0,62.0,155.49903,2.0,4.204592685437199,4.204592685437199,4.204592685437199,52.56017390630077,9.825394221658362,1.0,1.0
5709,CdS,1.341,32.0,72.238,2.0,4.164358309587685,4.164358309587685,4.164358309587685,51.065697959145005,4.698027288557256,1.0,1.0
18159,YTe,0.0,45.5,108.252925,2.0,4.364335178375052,4.364335178375052,4.364335178375052,58.781314319336374,6.116168492280013,1.0,1.0
6836,O,0.0,8.0,15.9994,1.0,2.340270097198398,2.340270097198398,3.7702718181640433,18.302242543537037,2.9032102176637706,1.6110413164179382,1.0
11516,ScO,0.0,14.5,30.477656,2.0,3.1369123575337583,3.1369123575337583,3.1369123575337583,21.8269049588912,4.6373353081824185,1.0,1.0
19509,YbO,3.583,39.0,94.5197,2.0,3.3315703691130403,3.3315703691130403,3.3315703691130403,26.14760855208146,12.005201494429096,1.0,1.0
4707,CdO,0.0,28.0,64.2052,2.0,3.341215305608425,3.341215305608425,3.341215305608425,26.375359551888565,8.084457981934001,1.0,1.0
7523,ZnSe,1.499,32.0,72.1845,2.0,4.044353803538953,4.044353803538953,4.044353803538953,46.77700646073747,5.124961663421758,1.0,1.0
5736,CeS,0.0,37.0,86.0905,2.0,4.142070303844685,4.142070303844685,4.142070303844685,50.250154342344736,5.689798990025817,1.0,1.0
6924,NbO,0.0,24.5,54.45289,2.0,3.167005407927495,3.167005407927495,3.167005407927495,22.461120463809568,8.051348231384452,1.0,1.0
5734,LaS,0.0,36.5,85.485235,2.0,4.149173898568485,4.149173898568485,4.149173898568485,50.50913299140121,5.62082792264415,1.0,1.0
5735,LaTe,0.0,54.5,133.252735,2.0,4.59757152172231,4.59757152172231,4.59757152172231,68.71799575103002,6.439983299560271,1.0,1.0
5738,NdS,0.0,38.0,88.1535,2.0,4.064288557914165,4.064288557914165,4.064288557914165,47.472117716916074,6.167086612185313,1.0,1.0
5236,LaSe,0.0,45.5,108.93273500000001,2.0,4.308203627870902,4.308203627870902,4.308203627870902,56.54232577122291,6.398288711493757,1.0,1.0
6097,NpO,0.0,50.5,126.4997,2.0,3.5122361517062033,3.5122361517062033,3.5122361517062033,30.63628694829411,13.712999516630765,1.0,1.0
22310,MnTe,0.0,38.5,91.2690225,2.0,4.467280026220878,4.467280026220878,4.467280026220878,63.039757212240964,4.808260194693759,1.0,1.0
8487,InTe,0.0,50.5,121.209,2.0,3.850328,3.850328,3.850328,57.0812115826305,7.0521376272247975,1.0,1.0
5242,GdSe,0.0,49.0,118.10499999999999,2.0,4.106951138450274,4.106951138450274,4.106951138450274,48.98280033963232,8.007625753324525,1.0,1.0
5695,BaTe,1.708,54.0,132.4635,2.0,5.008474100696938,5.008474100696938,5.008474100696938,88.83851679778537,4.95192456795649,1.0,1.0
5238,PrSe,0.0,46.5,109.93382499999998,2.0,4.25704728067918,4.25704728067918,4.25704728067918,54.55196806375323,6.692679215348352,1.0,1.0
5239,NdSe,0.0,47.0,111.601,2.0,4.222239242268491,4.222239242268491,4.222239242268491,53.22473596619341,6.963597555401633,1.0,1.0
5241,EuSe,1.806,48.5,115.46199999999999,2.0,4.324493953895877,4.324493953895877,4.324493953895877,57.18615340236551,6.705440060870052,1.0,1.0
4731,GdO,0.0,36.0,86.6247,2.0,3.769847880014524,3.769847880014524,3.769847880014524,37.884056898300585,7.593890964192215,1.0,1.0
8384,NpS,0.0,54.5,134.5325,2.0,3.8901705841147893,3.8901705841147893,3.8901705841147893,41.62851693237291,10.732857605876077,1.0,1.0
6098,PuO,0.0,51.0,129.9997,2.0,3.541892210109167,3.541892210109167,3.541892210109167,31.418903392004434,13.741382256696731,1.0,1.0
5771,EuS,2.068,39.5,92.0145,2.0,4.158328102957726,4.158328102957726,4.158328102957726,50.84418170541085,6.010271658708944,1.0,1.0
6293,ThTe,0.0,71.0,179.81903,2.0,3.852527,3.852527,3.852527,57.17906814380668,10.44425991341168,1.0,1.0
6296,EuTe,1.484,57.5,139.78199999999998,2.0,4.6295681035710015,4.6295681035710015,4.6295681035710015,70.16272270978988,6.616432862557322,1.0,1.0
10375,NpTe,0.0,72.5,182.3,2.0,3.764367,3.764367,3.764367,53.34280789825362,11.349843931782473,1.0,1.0
13691,MnS,0.0,20.5,43.5015225,2.0,3.9641198112912788,3.9641198112912788,3.9641198112912788,44.04791119456561,3.2798820970046134,1.0,1.0
5822,BiO,0.0,45.5,112.4899,2.0,3.955832861605758,3.955833,3.8380033886906615,41.80128487332076,8.937231205929898,0.9702137382853767,1.000000034984856
18457,NpSe,0.0,63.5,157.98,2.0,4.093711271079337,4.093711271079337,4.093711271079337,48.51059798809596,10.815449530115266,1.0,1.0
5783,BaS,2.249,36.0,84.696,2.0,4.556417907057254,4.556417907057254,4.556417907057254,66.88914615220685,4.205196958598288,1.0,1.0
8278,TeAs,0.0,42.5,101.26079999999999,2.0,4.194892594612882,4.194892594612882,4.194892594612882,52.19723994744215,6.4427741665805875,1.0,1.0
11590,SeS,0.0,25.0,55.512499999999996,2.0,3.828881396748664,3.828881396748664,3.828881396748664,39.69179537766334,4.644822648425542,1.0,1.0
30423,GdTe,0.0,58.0,142.425,2.0,4.385732229573757,4.385732229573757,4.385732229573757,59.650122405849025,7.929649340258206,1.0,1.0
14069,PuSe,0.0,64.0,161.48,2.0,4.150450933415308,4.150450933415308,4.150450933415308,50.55578452659455,10.607840481958938,1.0,1.0
22454,LiS,0.0,9.5,19.503,2.0,3.515719359710328,3.515719359710328,3.515719359710328,30.727526620868833,2.1079141097644936,1.0,1.0
31237,ZrTe,0.0,46.0,109.412,2.0,3.796166,3.7962576319334547,3.9008,48.684272315428565,7.463720498132935,1.02756307284771,1.0000241380206911
8149,SmS,0.0,39.0,91.2125,2.0,4.004113770835189,4.004113770835189,4.004113770835189,45.39460365470331,6.673124452235308,1.0,1.0
13641,ZrO,0.0,24.0,53.6117,2.0,3.2510422204443916,3.2510422204443916,3.2510422204443916,24.29700991870231,7.328006425407351,1.0,1.0
30411,GdS,0.0,40.0,94.6575,2.0,3.9460772746625223,3.9460772746625223,3.9460772746625223,43.449197457431886,7.235230389251258,1.0,1.0
5237,CeSe,0.0,46.0,109.53800000000001,2.0,4.30034767153192,4.30034767153192,4.30034767153192,56.233576749019335,6.469164475991863,1.0,1.0
22456,KS,0.0,17.5,35.581649999999996,2.0,4.552835704103762,4.552835704103762,4.552835704103762,66.73150773613654,1.7708192716179751,1.0,1.0
17895,PtO,0.0,43.0,105.5417,2.0,3.2516701312660854,3.2516701312660854,3.2516701312660854,24.31109091296647,14.417791194780156,1.0,1.0
5240,SmSe,0.0,48.0,114.66,2.0,4.16513612704699,4.16513612704699,4.16513612704699,51.094317406225784,7.45278219996995,1.0,1.0
22455,NaS,0.0,13.5,27.52738464,2.0,4.026485215178369,4.026485215178369,4.026485215178369,46.15973728677249,1.9805267684227925,1.0,1.0
31001,PuTe,0.0,73.0,185.8,2.0,3.797036,3.797036,3.797036,54.743699646334775,11.27173212620067,1.0,1.0
18322,ErS,0.0,42.0,99.66199999999999,2.0,3.8575432630172797,3.8575432630172797,3.8575432630172797,40.58984739585647,8.154386148473126,1.0,1.0
18108,YSe,0.0,36.5,83.932925,2.0,4.077725000970271,4.077725000970271,4.077725000970271,47.94450110667808,5.813968147092433,1.0,1.0
4570,UO,0.0,50.0,127.014155,2.0,3.597589597049669,3.597589597049669,3.597589597049669,32.92455079387815,12.811835642269514,1.0,1.0
29771,Cu2S,0.0,24.666666666666664,53.05233333333333,2.0,3.933869783192118,3.933869783192118,3.933869783192118,43.04720339192223,6.139456126473792,1.0,1.0
21472,SnO2,0.622999999999999,21.999999999999996,50.23626666666666,2.0,3.5960155773547475,3.5960155773547475,3.5960155773547475,32.88135418741426,7.610935030341289,1.0,1.0
18102,TmS,0.0,42.5,100.499605,2.0,3.835276470477715,3.835276470477715,3.835276470477715,39.89100981347975,8.366973977035567,1.0,1.0
29197,CeTe,0.0,55.0,133.858,2.0,4.566966526018994,4.566966526018994,4.566966526018994,67.35479015555534,6.6001672093149635,1.0,1.0
8296,SmTe,0.0,57.0,138.98000000000002,2.0,4.43898726969204,4.43898726969204,4.43898726969204,61.84957230425898,7.462677952345675,1.0,1.0
13991,PrO,0.0,33.5,78.453525,2.0,3.57718532377175,3.57718532377175,3.57718532377175,32.36751239908559,8.049747027248982,1.0,1.0
13998,SmO,0.0,35.0,83.17970000000001,2.0,3.490882941127932,3.490882941127932,3.490882941127932,30.080902367571547,9.183444027260787,1.0,1.0
5066,Te2Rh,0.0,49.666666666666664,119.3685,2.0,3.9579310012632862,3.957827487478074,5.449059001486128,73.92324165864134,8.044130103101597,1.3767443140739204,0.9999738464907096
30525,HfSe2,0.591,46.666666666666664,112.13666666666666,2.0,3.7489470050384814,3.7489075111713546,6.277086010592495,76.4019169414909,7.31162214952242,1.6743597607958352,0.9999894653439823
17899,ZrO2,3.344,18.666666666666664,41.07426666666667,2.0,3.6128744172317977,3.6128744172317977,3.6128744172317977,33.34598877942278,6.136158532746236,1.0,1.0
30998,PuS,0.0,55.0,138.0325,2.0,3.9525967991850623,3.9525967991850623,3.9525967991850623,43.66490765413972,10.498515688901012,1.0,1.0
7378,MnTePd,0.0,41.0,96.31934833333332,3.0,4.4698892502434555,4.4698892502434555,4.4698892502434555,63.15028147176433,7.598162855628482,1.0,1.0
5113,K2S,2.438,18.0,36.75386666666667,2.0,5.249983593384078,5.249983593384078,5.249983593384078,102.31960167272851,1.7894293137228838,1.0,1.0
27515,VTe2,0.0,42.33333333333333,102.04716666666667,2.0,3.669902001746368,3.669838055621801,6.684679003707732,77.96776509540632,6.520129450237678,1.8214870589260272,0.9999825755225789
2779,BiTeI,1.334,62.666666666666664,154.49495666666667,3.0,4.421254000464235,4.421161474975213,7.055246001099041,119.43390278438594,6.444022313142767,1.59575676954055,0.999979072568775
11315,Li2Se,3.305,13.333333333333332,30.94733333333333,2.0,4.205227667326705,4.205227667326705,4.205227667326705,52.58399057648571,2.9318385034400696,1.0,1.0
5068,MoS2,0.0,24.666666666666664,53.35666666666666,2.0,3.173254366622695,3.173254,6.559663010559689,54.92702215818151,4.839193502909249,2.0671721370830918,0.9999998844647632
6396,Te2Ir,0.0,60.33333333333333,149.139,2.0,3.9659620011973136,3.9658573281359986,5.438963001344466,74.08600951015546,10.028255179503734,1.3714107698718387,0.9999736071446768
19121,CrO,0.0,16.0,33.997749999999996,2.0,3.1123205978976523,3.1123205978976523,3.1123205978976523,21.317584007867147,5.296528172192555,1.0,1.0
30523,HfS2,1.349,34.666666666666664,80.87333333333333,2.0,3.6379890060852302,3.638283679412588,6.076964004833088,69.65679765562419,5.783785681523376,1.6704184632411496,1.0000809989603774
31036,TaS2,0.0,35.0,81.69262666666665,2.0,6.455256398753035,6.455257289237897,6.455257210899887,60.105144010067455,6.7708247167650475,1.0000001258117108,1.000000137947249
8151,SnSe2,0.759,39.33333333333333,92.20999999999998,2.0,3.880535002037992,3.880498132212023,6.2962040042267535,82.10883070316652,5.594464306719503,1.6225092676448203,0.9999904987776299
5145,TiSe2,0.0,29.999999999999996,68.59566666666666,2.0,3.517227005551106,3.517171738911252,6.146489011795352,65.8497275501435,5.189351058675644,1.7475383312179116,0.9999842868715136
8501,K2O,1.942,15.333333333333332,31.398666666666667,2.0,4.508345959645068,4.508345959645068,4.508345959645068,64.794285962783,2.4140421614620724,1.0,1.0
4577,SrO2,3.152,18.0,39.872933333333336,2.0,3.517249,3.517249,4.154376545003233,41.16662909444833,4.825065718196363,1.181143713454246,1.0
7680,NbS2,0.0,24.333333333333332,52.345459999999996,2.0,3.3449229973779664,3.344923,6.321836652698012,58.32753802641108,4.47070205695449,1.8899797267840255,1.0000000007838845
31059,TaSe2,0.0,47.0,112.95595999999999,2.0,3.4854960027892727,3.485461449272535,6.473856005824427,68.11142304529547,8.261512221935005,1.8573700846719419,0.9999900864850483
11318,Na2Te,2.357,24.666666666666664,57.859846186666665,2.0,5.118566383886996,5.118566383886996,5.118566383886996,94.82656578546889,3.0396081831759685,1.0,1.0
3637,MoSe2,1.163,36.666666666666664,84.61999999999999,2.0,3.330448368941486,3.3303810015549273,6.879912068442227,63.45108643010371,6.6436127693478495,2.0657615150565642,0.9999797722771544
10058,Na2S,2.628,12.666666666666666,26.014846186666666,2.0,4.6179517533696695,4.6179517533696695,4.6179517533696695,69.6358972735919,1.8610517056389,1.0,1.0
7473,PtSe2,0.0,48.666666666666664,117.66799999999998,2.0,3.7789140010704134,3.7788396216882507,5.128734001490914,63.426261530990594,9.241864794421545,1.3571978616179545,0.9999803172598949
13789,NbSe2,0.0,36.33333333333333,83.60879333333332,2.0,3.4796490028797447,3.4796138966277566,6.534614006017877,68.52019230584045,6.078602372373554,1.8779520579833928,0.999989910978964
11319,K2Se,2.303,24.0,52.38553333333333,2.0,5.46543337275737,5.46543337275737,5.46543337275737,115.44066375318026,2.2605957533005223,1.0,1.0
4663,H2Se,0.0,11.999999999999998,26.991959999999995,2.0,3.431610422301751,3.431610422301751,3.431610422301751,28.57451953372829,4.705717351483786,1.0,1.0
11316,Li2Te,2.611,19.333333333333332,47.160666666666664,2.0,4.5498078728667215,4.5498078728667215,4.5498078728667215,66.598458304896,3.5276550618239764,1.0,1.0
15433,VS2,0.0,18.333333333333332,38.357166666666664,2.0,3.1705880052747313,3.1705581973048536,5.881378011529356,51.2019729658068,3.731901534279418,1.8549802124226906,0.9999905985987999
4179,Li2O,5.091,4.666666666666666,9.960466666666665,2.0,3.2471248488766182,3.2471248488766182,3.2471248488766182,24.209285028971017,2.0495951067801967,1.0,1.0
11320,K2Te,2.398,30.0,68.59886666666667,2.0,5.819211623307061,5.819211623307061,5.819211623307061,139.34052922587603,2.452504640605603,1.0,1.0
29587,CrSe2,0.0,30.666666666666664,69.97203333333333,2.0,3.4803350006105735,3.4803737413434495,5.820253001593402,61.05451130852055,5.70922406509659,1.6723255090594222,1.000011131322953
3135,TiTe2,0.0,42.0,101.02233333333334,2.0,3.7513270156661895,3.7511476004546926,6.659782031945565,81.16084982256254,6.2007063146900885,1.7753136434475494,0.9999521728682284
10059,Cu2Se,0.0,30.666666666666664,68.684,2.0,4.075056379978073,4.075056379978073,4.075056379978073,47.850432486749995,7.150560161057033,1.0,1.0
30528,HfTe2,0.0,58.666666666666664,144.56333333333333,2.0,3.9631560060926194,3.9634057562037475,6.917580010480544,94.09908592487928,7.653200684381021,1.7454725475974309,1.0000630179863583
12890,YHSe,1.768,24.666666666666664,56.29126333333333,3.0,3.840814,3.8408542743991214,3.903109,49.8647832197893,5.623638726665589,1.0162192181136602,1.0000104859019785
14401,TiS2,0.0,18.0,37.33233333333333,2.0,3.391438,3.3967093010480007,8.813923392570757,85.92458965903657,2.1644024701172886,2.5988749883001714,1.0015542967461002
4571,UO2,0.0,36.0,90.00923666666665,2.0,3.8732099208612487,3.8732099208612487,3.8732099208612487,41.0864017960022,10.913381132090986,1.0,1.0
4576,BaO2,2.349,23.999999999999996,56.44193333333333,2.0,3.781932,3.781932,4.3626617406688775,49.30144445589994,5.703121062256949,1.1535537235119186,1.0
11317,Na2O,2.219,10.0,20.659646186666667,2.0,3.8956973307165432,3.8956973307165432,3.8956973307165432,41.80619341777299,2.4617990904026854,1.0,1.0
6102,PuO2,0.0,36.666666666666664,91.99959999999999,2.0,3.823148174966804,3.823148174966804,3.823148174966804,39.513763255609604,11.598662152483625,1.0,1.0
7474,PtS2,0.644,36.666666666666664,86.40466666666666,2.0,3.590516006081159,3.5903658572063373,5.093047010100437,56.8604058796496,7.570029927716044,1.4184721643001958,0.9999581818115927
10055,ZrS2,1.077,24.0,51.784666666666666,2.0,3.6774410077078055,3.677750061688532,5.943451008108589,69.61214878845645,3.7058385785065164,1.6161920736869184,1.0000840404999234
7477,Te2Pd,0.0,50.0,120.53999999999999,2.0,4.091933000100197,4.091943606076824,5.162205000157394,74.85548887822836,8.021911914565031,1.2615565797462935,1.0000025919233346
30681,LiO2,0.0,6.333333333333333,12.979933333333332,2.0,3.207184629448077,3.207184629448077,3.207184629448077,23.326892491112584,2.771953412164372,1.0,1.0
5629,PaO2,0.0,35.666666666666664,87.67822666666666,2.0,3.885885517020799,3.885885517020799,3.885885517020799,41.49110555077486,10.527060121026661,1.0,1.0
5657,SnS2,1.541,27.33333333333333,60.94666666666666,2.0,3.7014610010806543,3.7014874459141427,6.107764002047395,72.47049576787629,4.189469937308115,1.6500954623766702,1.0000071444312073
14225,HoHSe,1.785,34.0,81.63275333333333,3.0,3.812516,3.812472085378331,3.883322,48.882196759831594,8.319248225249543,1.0185719876323143,0.99998848145905
5631,Al2O,0.0,11.333333333333332,23.320825733333333,2.0,3.9703720494505297,3.9703720494505297,3.9703720494505297,44.25665812889848,2.625038393334201,1.0,1.0
8352,SiO2,2.245,10.0,20.0281,2.0,3.208471563789837,3.208471563789837,3.208471563789837,23.35498463128544,4.271992859505407,1.0,1.0
30790,NbTe2,0.0,48.33333333333333,116.03546,2.0,3.6840980020532843,3.684098969358587,7.07889000416619,83.20668450364771,6.94708901788979,1.9214716872951976,1.0000002625623157
11875,Te2Au,0.0,61.0,150.72218966666665,2.0,4.229713114495001,4.229713114495001,5.156056603784136,80.02628528752916,9.382420423318305,1.2190085862122906,1.0
5617,TbO2,0.0,26.999999999999996,63.64138333333333,2.0,3.8223010610429418,3.8223010610429418,3.8223010610429418,39.487503292863465,8.02879351282359,1.0,1.0
6792,Rb2Se,1.964,36.0,83.29853333333332,2.0,5.716125354104999,5.716125354104999,5.716125354104999,132.06576000212266,3.142081694335724,1.0,1.0
3889,Ag2O,0.0,34.0,77.24526666666667,2.0,3.1474420000371732,3.147446332823008,5.034499000067535,43.19193336372179,8.909217985843666,1.5995525890574231,1.0000013766054576
13996,Rb2O,1.637,27.333333333333332,62.31166666666667,2.0,4.776506306915128,4.776506306915128,4.776506306915128,77.05770471874999,4.028317116134258,1.0,1.0
3506,HgO,0.0,44.0,108.2947,2.0,3.398449,3.42621,3.488555566811428,29.336658763916194,12.259581553176524,1.0265140264901513,1.0081687263807697
6273,CSO,4.762,10.0,20.025033333333333,3.0,4.002698538750327,4.00269830273342,4.002697970977201,61.857709332922305,1.6126858187130206,0.999999858152414,0.9999999410355529
22782,WS2,1.422,35.33333333333333,82.65666666666667,2.0,3.184945007810653,3.184945,6.644489176724498,56.09108835993994,7.340985617497354,2.0862178657495734,0.9999999975476334
6949,KO2,0.0,11.666666666666666,23.699033333333333,2.0,3.804788854500076,3.804788854500076,4.244406313451152,47.52318575667236,2.4842508000494536,1.1155431945799366,1.0
18014,Te2Pt,0.0,60.666666666666664,150.09466666666665,2.0,4.0763940002312085,4.076460071437472,5.248233000093841,75.52674201318126,9.899992428894638,1.2874695134464842,1.0000162082483341
30892,RbO2,0.0,17.666666666666664,39.15553333333333,2.0,4.014511,4.014511,4.449442013596312,55.21891922881075,3.5324465114019397,1.1083397239654624,1.0
